coral_number,site,habitat,transect,taxa,x,y,z,year,length,width,height,observer,note,note_extra
34,LTER1,BR,P1,Poc,3.2,19,68,2017,NA,NA,NA,EW,NA,NA
34,LTER1,BR,P1,Poc,3.2,19,68,2018,NA,NA,NA,HSL,NA,NA
34,LTER1,BR,P1,Poc,3.2,19,68,2019,NA,NA,NA,EW,NA,NA
34,LTER1,BR,P1,Poc,3.2,19,68,2020,NA,NA,NA,NA,NA,NA
34,LTER1,BR,P1,Poc,3.2,19,68,2021,NA,NA,NA,NA,NA,NA
35,LTER1,BR,P1,Poc,3.22,51,83,2013,7.1,6.2,6.5,MK,NA,NA
35,LTER1,BR,P1,Poc,3.22,51,83,2014,NA,NA,NA,MK,D,NA
35,LTER1,BR,P1,Poc,3.22,51,83,2015,NA,NA,NA,MK,NA,NA
35,LTER1,BR,P1,Poc,3.22,51,83,2016,NA,NA,NA,MK,NA,NA
35,LTER1,BR,P1,Poc,3.22,51,83,2017,NA,NA,NA,EW,NA,NA
35,LTER1,BR,P1,Poc,3.22,51,83,2018,NA,NA,NA,HSL,NA,NA
35,LTER1,BR,P1,Poc,3.22,51,83,2019,NA,NA,NA,EW,NA,NA
35,LTER1,BR,P1,Poc,3.22,51,83,2020,NA,NA,NA,NA,NA,NA
35,LTER1,BR,P1,Poc,3.22,51,83,2021,NA,NA,NA,NA,NA,NA
36,LTER1,BR,P1,Poc,3.29,97,76,2013,1.5,0.9,1.8,MK,R,NA
36,LTER1,BR,P1,Poc,3.29,97,76,2014,3.6,2.8,3,MK,NA,NA
36,LTER1,BR,P1,Poc,3.29,97,76,2015,NA,NA,NA,MK,D,NA
36,LTER1,BR,P1,Poc,3.29,97,76,2016,NA,NA,NA,MK,NA,NA
36,LTER1,BR,P1,Poc,3.29,97,76,2017,NA,NA,NA,EW,NA,NA
36,LTER1,BR,P1,Poc,3.29,97,76,2018,NA,NA,NA,HSL,NA,NA
36,LTER1,BR,P1,Poc,3.29,97,76,2019,NA,NA,NA,EW,NA,NA
36,LTER1,BR,P1,Poc,3.29,97,76,2020,NA,NA,NA,NA,NA,NA
36,LTER1,BR,P1,Poc,3.29,97,76,2021,NA,NA,NA,NA,NA,NA
37,LTER1,BR,P1,Acr,3.3,65,50,2013,NA,NA,NA,NA,NA,NA
37,LTER1,BR,P1,Acr,3.3,65,50,2014,NA,NA,NA,NA,NA,NA
37,LTER1,BR,P1,Acr,3.3,65,50,2015,NA,NA,NA,NA,NA,NA
37,LTER1,BR,P1,Acr,3.3,65,50,2016,NA,NA,NA,NA,NA,NA
37,LTER1,BR,P1,Acr,3.3,65,50,2017,NA,NA,NA,NA,NA,NA
37,LTER1,BR,P1,Acr,3.3,65,50,2018,NA,NA,NA,NA,NA,NA
37,LTER1,BR,P1,Acr,3.3,65,50,2019,NA,NA,NA,NA,NA,NA
37,LTER1,BR,P1,Acr,3.3,65,50,2020,4,3,4,NA,NA,NA
37,LTER1,BR,P1,Acr,3.3,65,50,2021,NA,NA,NA,HSL,D,NA
38,LTER1,BR,P1,Acr,3.5,80,50,2013,NA,NA,NA,NA,NA,NA
38,LTER1,BR,P1,Acr,3.5,80,50,2014,NA,NA,NA,NA,NA,NA
38,LTER1,BR,P1,Acr,3.5,80,50,2015,NA,NA,NA,NA,NA,NA
38,LTER1,BR,P1,Acr,3.5,80,50,2016,NA,NA,NA,NA,NA,NA
38,LTER1,BR,P1,Acr,3.5,80,50,2017,NA,NA,NA,NA,NA,NA
38,LTER1,BR,P1,Acr,3.5,80,50,2018,NA,NA,NA,NA,NA,NA
38,LTER1,BR,P1,Acr,3.5,80,50,2019,NA,NA,NA,NA,NA,NA
38,LTER1,BR,P1,Acr,3.5,80,50,2020,6.5,7,7,NA,NA,NA
38,LTER1,BR,P1,Acr,3.5,80,50,2021,NA,NA,NA,HSL,D,NA
39,LTER1,BR,P1,Poc,3.7,90,20,2013,NA,NA,NA,NA,NA,NA
39,LTER1,BR,P1,Poc,3.7,90,20,2014,NA,NA,NA,NA,NA,NA
39,LTER1,BR,P1,Poc,3.7,90,20,2015,NA,NA,NA,NA,NA,NA
39,LTER1,BR,P1,Poc,3.7,90,20,2016,NA,NA,NA,NA,NA,NA
39,LTER1,BR,P1,Poc,3.7,90,20,2017,NA,NA,NA,NA,NA,NA
39,LTER1,BR,P1,Poc,3.7,90,20,2018,2.5,2.1,1.1,HSL,NA,R
39,LTER1,BR,P1,Poc,3.7,90,20,2019,5,5,3,EW,NA,NA
39,LTER1,BR,P1,Poc,3.7,90,20,2020,16,9,10,NA,NA,NA
39,LTER1,BR,P1,Poc,3.7,90,20,2021,NA,NA,NA,HSL,D,NA
40,LTER1,BR,P1,Poc,3.75,53,63,2013,27,13.2,25.3,MK,NA,NA
40,LTER1,BR,P1,Poc,3.75,53,63,2014,23.4,16.7,13.8,MK,NA,NA
40,LTER1,BR,P1,Poc,3.75,53,63,2015,8.9,7.4,11.2,MK,NA,NA
40,LTER1,BR,P1,Poc,3.75,53,63,2016,NA,NA,NA,MK,D,NA
40,LTER1,BR,P1,Poc,3.75,53,63,2017,NA,NA,NA,EW,NA,NA
40,LTER1,BR,P1,Poc,3.75,53,63,2018,NA,NA,NA,HSL,NA,NA
40,LTER1,BR,P1,Poc,3.75,53,63,2019,NA,NA,NA,EW,NA,NA
40,LTER1,BR,P1,Poc,3.75,53,63,2020,NA,NA,NA,NA,NA,NA
40,LTER1,BR,P1,Poc,3.75,53,63,2021,NA,NA,NA,NA,NA,NA
41,LTER1,BR,P1,Poc,3.87,66,35,2013,NA,NA,NA,MK,NA,NA
41,LTER1,BR,P1,Poc,3.87,66,35,2014,7.6,7.7,7.9,MK,Fr,NA
41,LTER1,BR,P1,Poc,3.87,66,35,2015,NA,NA,NA,MK,D,NA
41,LTER1,BR,P1,Poc,3.87,66,35,2016,NA,NA,NA,MK,NA,NA
41,LTER1,BR,P1,Poc,3.87,66,35,2017,NA,NA,NA,EW,NA,NA
41,LTER1,BR,P1,Poc,3.87,66,35,2018,NA,NA,NA,HSL,NA,NA
41,LTER1,BR,P1,Poc,3.87,66,35,2019,NA,NA,NA,EW,NA,NA
41,LTER1,BR,P1,Poc,3.87,66,35,2020,NA,NA,NA,NA,NA,NA
41,LTER1,BR,P1,Poc,3.87,66,35,2021,NA,NA,NA,NA,NA,NA
42,LTER1,BR,P1,Poc,4,95,24,2013,3.2,2,2.8,MK,NA,NA
42,LTER1,BR,P1,Poc,4,95,24,2014,1.6,1,2,MK,R,NA
42,LTER1,BR,P1,Poc,4,95,24,2015,1.6,0.9,1.6,MK,NA,NA
42,LTER1,BR,P1,Poc,4,95,24,2016,NA,NA,NA,MK,D,NA
42,LTER1,BR,P1,Poc,4,95,24,2017,NA,NA,NA,EW,NA,NA
42,LTER1,BR,P1,Poc,4,95,24,2018,NA,NA,NA,HSL,NA,NA
42,LTER1,BR,P1,Poc,4,95,24,2019,NA,NA,NA,EW,NA,NA
42,LTER1,BR,P1,Poc,4,95,24,2020,NA,NA,NA,NA,NA,NA
42,LTER1,BR,P1,Poc,4,95,24,2021,NA,NA,NA,NA,NA,NA
43,LTER1,BR,P1,Poc,4.14,21,53,2013,0.9,0.8,0.6,MK,R,NA
43,LTER1,BR,P1,Poc,4.14,21,53,2014,NA,NA,NA,MK,D,NA
43,LTER1,BR,P1,Poc,4.14,21,53,2015,NA,NA,NA,MK,NA,NA
43,LTER1,BR,P1,Poc,4.14,21,53,2016,NA,NA,NA,MK,NA,NA
43,LTER1,BR,P1,Poc,4.14,21,53,2017,NA,NA,NA,EW,NA,NA
43,LTER1,BR,P1,Poc,4.14,21,53,2018,NA,NA,NA,HSL,NA,NA
43,LTER1,BR,P1,Poc,4.14,21,53,2019,NA,NA,NA,EW,NA,NA
43,LTER1,BR,P1,Poc,4.14,21,53,2020,NA,NA,NA,NA,NA,NA
43,LTER1,BR,P1,Poc,4.14,21,53,2021,NA,NA,NA,NA,NA,NA
44,LTER1,BR,P1,Acr,4.15,50,53,2013,30.5,26.2,4.5,MK,NA,NA
44,LTER1,BR,P1,Acr,4.15,50,53,2014,23.5,22.5,5.2,MK,NA,NA
44,LTER1,BR,P1,Acr,4.15,50,53,2015,NA,NA,NA,MK,D,NA
44,LTER1,BR,P1,Acr,4.15,50,53,2016,NA,NA,NA,MK,NA,NA
44,LTER1,BR,P1,Acr,4.15,50,53,2017,NA,NA,NA,EW,NA,NA
44,LTER1,BR,P1,Acr,4.15,50,53,2018,NA,NA,NA,HSL,NA,NA
44,LTER1,BR,P1,Acr,4.15,50,53,2019,NA,NA,NA,EW,NA,NA
44,LTER1,BR,P1,Acr,4.15,50,53,2020,NA,NA,NA,NA,NA,NA
44,LTER1,BR,P1,Acr,4.15,50,53,2021,NA,NA,NA,NA,NA,NA
45,LTER1,BR,P1,Poc,4.15,65,33,2013,14.1,9.6,11.6,MK,NA,NA
45,LTER1,BR,P1,Poc,4.15,65,33,2014,NA,NA,NA,MK,D,NA
45,LTER1,BR,P1,Poc,4.15,65,33,2015,NA,NA,NA,MK,NA,NA
45,LTER1,BR,P1,Poc,4.15,65,33,2016,NA,NA,NA,MK,NA,NA
45,LTER1,BR,P1,Poc,4.15,65,33,2017,NA,NA,NA,EW,NA,NA
45,LTER1,BR,P1,Poc,4.15,65,33,2018,NA,NA,NA,HSL,NA,NA
45,LTER1,BR,P1,Poc,4.15,65,33,2019,NA,NA,NA,EW,NA,NA
45,LTER1,BR,P1,Poc,4.15,65,33,2020,NA,NA,NA,NA,NA,NA
45,LTER1,BR,P1,Poc,4.15,65,33,2021,NA,NA,NA,NA,NA,NA
46,LTER1,BR,P1,Poc,4.15,37,28,2013,6.9,4.9,3.8,MK,NA,NA
46,LTER1,BR,P1,Poc,4.15,37,28,2014,NA,NA,NA,MK,D,NA
46,LTER1,BR,P1,Poc,4.15,37,28,2015,NA,NA,NA,MK,NA,NA
46,LTER1,BR,P1,Poc,4.15,37,28,2016,NA,NA,NA,MK,NA,NA
46,LTER1,BR,P1,Poc,4.15,37,28,2017,NA,NA,NA,EW,NA,NA
46,LTER1,BR,P1,Poc,4.15,37,28,2018,NA,NA,NA,HSL,NA,NA
46,LTER1,BR,P1,Poc,4.15,37,28,2019,NA,NA,NA,EW,NA,NA
46,LTER1,BR,P1,Poc,4.15,37,28,2020,NA,NA,NA,NA,NA,NA
46,LTER1,BR,P1,Poc,4.15,37,28,2021,NA,NA,NA,NA,NA,NA
47,LTER1,BR,P1,Poc,4.15,20,53,2013,2.4,2,1.6,MK,R,NA
47,LTER1,BR,P1,Poc,4.15,20,53,2014,NA,NA,NA,MK,D,NA
47,LTER1,BR,P1,Poc,4.15,20,53,2015,NA,NA,NA,MK,NA,NA
47,LTER1,BR,P1,Poc,4.15,20,53,2016,NA,NA,NA,MK,NA,NA
47,LTER1,BR,P1,Poc,4.15,20,53,2017,NA,NA,NA,EW,NA,NA
47,LTER1,BR,P1,Poc,4.15,20,53,2018,NA,NA,NA,HSL,NA,NA
47,LTER1,BR,P1,Poc,4.15,20,53,2019,NA,NA,NA,EW,NA,NA
47,LTER1,BR,P1,Poc,4.15,20,53,2020,NA,NA,NA,NA,NA,NA
47,LTER1,BR,P1,Poc,4.15,20,53,2021,NA,NA,NA,NA,NA,NA
48,LTER1,BR,P1,Poc,4.3,58,43,2013,11.3,9.2,11.4,MK,NA,NA
48,LTER1,BR,P1,Poc,4.3,58,43,2014,12.1,10,13,MK,NA,NA
48,LTER1,BR,P1,Poc,4.3,58,43,2015,12,10.6,10.6,MK,NA,NA
48,LTER1,BR,P1,Poc,4.3,58,43,2016,5.5,5.3,6.5,MK,NA,NA
48,LTER1,BR,P1,Poc,4.3,58,43,2017,NA,NA,NA,EW,NA,NA
48,LTER1,BR,P1,Poc,4.3,58,43,2018,NA,NA,NA,HSL,NA,NA
48,LTER1,BR,P1,Poc,4.3,58,43,2019,NA,NA,NA,EW,NA,NA
48,LTER1,BR,P1,Poc,4.3,58,43,2020,NA,NA,NA,NA,NA,NA
48,LTER1,BR,P1,Poc,4.3,58,43,2021,NA,NA,NA,NA,NA,NA
49,LTER1,BR,P1,Poc,5.1,68,65,2013,7.5,5.6,6,MK,NA,NA
49,LTER1,BR,P1,Poc,5.1,68,65,2014,8.7,6.7,8.8,MK,NA,NA
49,LTER1,BR,P1,Poc,5.1,68,65,2015,NA,NA,NA,MK,D,NA
49,LTER1,BR,P1,Poc,5.1,68,65,2016,NA,NA,NA,MK,NA,NA
49,LTER1,BR,P1,Poc,5.1,68,65,2017,NA,NA,NA,EW,NA,NA
49,LTER1,BR,P1,Poc,5.1,68,65,2018,NA,NA,NA,HSL,NA,NA
49,LTER1,BR,P1,Poc,5.1,68,65,2019,NA,NA,NA,EW,NA,NA
49,LTER1,BR,P1,Poc,5.1,68,65,2020,NA,NA,NA,NA,NA,NA
49,LTER1,BR,P1,Poc,5.1,68,65,2021,NA,NA,NA,NA,NA,NA
50,LTER1,BR,P1,Poc,5.35,72,75,2013,7.3,5.8,5.6,MK,NA,NA
50,LTER1,BR,P1,Poc,5.35,72,75,2014,NA,NA,NA,MK,D,NA
50,LTER1,BR,P1,Poc,5.35,72,75,2015,NA,NA,NA,MK,NA,NA
50,LTER1,BR,P1,Poc,5.35,72,75,2016,NA,NA,NA,MK,NA,NA
50,LTER1,BR,P1,Poc,5.35,72,75,2017,NA,NA,NA,EW,NA,NA
50,LTER1,BR,P1,Poc,5.35,72,75,2018,NA,NA,NA,HSL,NA,NA
50,LTER1,BR,P1,Poc,5.35,72,75,2019,NA,NA,NA,EW,NA,NA
50,LTER1,BR,P1,Poc,5.35,72,75,2020,NA,NA,NA,NA,NA,NA
50,LTER1,BR,P1,Poc,5.35,72,75,2021,NA,NA,NA,NA,NA,NA
51,LTER1,BR,P1,Poc,5.4,69,51,2013,1.5,0.8,1.9,MK,R,NA
51,LTER1,BR,P1,Poc,5.4,69,51,2014,NA,NA,NA,MK,D,NA
51,LTER1,BR,P1,Poc,5.4,69,51,2015,NA,NA,NA,MK,NA,NA
51,LTER1,BR,P1,Poc,5.4,69,51,2016,NA,NA,NA,MK,NA,NA
51,LTER1,BR,P1,Poc,5.4,69,51,2017,NA,NA,NA,EW,NA,NA
51,LTER1,BR,P1,Poc,5.4,69,51,2018,NA,NA,NA,HSL,NA,NA
51,LTER1,BR,P1,Poc,5.4,69,51,2019,NA,NA,NA,EW,NA,NA
51,LTER1,BR,P1,Poc,5.4,69,51,2020,NA,NA,NA,NA,NA,NA
51,LTER1,BR,P1,Poc,5.4,69,51,2021,NA,NA,NA,NA,NA,NA
52,LTER1,BR,P1,Poc,5.47,68,45,2013,NA,NA,NA,MK,NA,NA
52,LTER1,BR,P1,Poc,5.47,68,45,2014,1.4,0.6,1,MK,R,NA
52,LTER1,BR,P1,Poc,5.47,68,45,2015,NA,NA,NA,MK,D,NA
52,LTER1,BR,P1,Poc,5.47,68,45,2016,NA,NA,NA,MK,NA,NA
52,LTER1,BR,P1,Poc,5.47,68,45,2017,NA,NA,NA,EW,NA,NA
52,LTER1,BR,P1,Poc,5.47,68,45,2018,NA,NA,NA,HSL,NA,NA
52,LTER1,BR,P1,Poc,5.47,68,45,2019,NA,NA,NA,EW,NA,NA
52,LTER1,BR,P1,Poc,5.47,68,45,2020,NA,NA,NA,NA,NA,NA
52,LTER1,BR,P1,Poc,5.47,68,45,2021,NA,NA,NA,NA,NA,NA
53,LTER1,BR,P1,Poc,5.7,45,57,2013,3,2.3,1.8,MK,R,NA
53,LTER1,BR,P1,Poc,5.7,45,57,2014,NA,NA,NA,MK,D,NA
53,LTER1,BR,P1,Poc,5.7,45,57,2015,NA,NA,NA,MK,NA,NA
53,LTER1,BR,P1,Poc,5.7,45,57,2016,NA,NA,NA,MK,NA,NA
53,LTER1,BR,P1,Poc,5.7,45,57,2017,NA,NA,NA,EW,NA,NA
53,LTER1,BR,P1,Poc,5.7,45,57,2018,NA,NA,NA,HSL,NA,NA
53,LTER1,BR,P1,Poc,5.7,45,57,2019,NA,NA,NA,EW,NA,NA
53,LTER1,BR,P1,Poc,5.7,45,57,2020,NA,NA,NA,NA,NA,NA
53,LTER1,BR,P1,Poc,5.7,45,57,2021,NA,NA,NA,NA,NA,NA
54,LTER1,BR,P1,Poc,5.95,33,23,2013,NA,NA,NA,MK,NA,NA
54,LTER1,BR,P1,Poc,5.95,33,23,2014,1.6,0.8,2,MK,R,NA
54,LTER1,BR,P1,Poc,5.95,33,23,2015,NA,NA,NA,MK,D,NA
54,LTER1,BR,P1,Poc,5.95,33,23,2016,NA,NA,NA,MK,NA,NA
54,LTER1,BR,P1,Poc,5.95,33,23,2017,NA,NA,NA,EW,NA,NA
54,LTER1,BR,P1,Poc,5.95,33,23,2018,NA,NA,NA,HSL,NA,NA
54,LTER1,BR,P1,Poc,5.95,33,23,2019,NA,NA,NA,EW,NA,NA
54,LTER1,BR,P1,Poc,5.95,33,23,2020,NA,NA,NA,NA,NA,NA
54,LTER1,BR,P1,Poc,5.95,33,23,2021,NA,NA,NA,NA,NA,NA
55,LTER1,BR,P1,Poc,6.15,94,30,2013,NA,NA,NA,MK,NA,NA
55,LTER1,BR,P1,Poc,6.15,94,30,2014,NA,NA,NA,MK,NA,NA
55,LTER1,BR,P1,Poc,6.15,94,30,2015,1.8,1.4,1.5,MK,R,NA
55,LTER1,BR,P1,Poc,6.15,94,30,2016,3,2,3,MK,NA,NA
55,LTER1,BR,P1,Poc,6.15,94,30,2017,NA,NA,NA,EW,NA,NA
55,LTER1,BR,P1,Poc,6.15,94,30,2018,NA,NA,NA,HSL,NA,NA
55,LTER1,BR,P1,Poc,6.15,94,30,2019,NA,NA,NA,EW,NA,NA
55,LTER1,BR,P1,Poc,6.15,94,30,2020,NA,NA,NA,NA,NA,NA
55,LTER1,BR,P1,Poc,6.15,94,30,2021,NA,NA,NA,NA,NA,NA
56,LTER1,BR,P1,Poc,6.22,100,32,2013,NA,NA,NA,MK,NA,NA
56,LTER1,BR,P1,Poc,6.22,100,32,2014,NA,NA,NA,MK,NA,NA
56,LTER1,BR,P1,Poc,6.22,100,32,2015,1.1,0.9,0.8,MK,R,NA
56,LTER1,BR,P1,Poc,6.22,100,32,2016,NA,NA,NA,MK,D,NA
56,LTER1,BR,P1,Poc,6.22,100,32,2017,NA,NA,NA,EW,NA,NA
56,LTER1,BR,P1,Poc,6.22,100,32,2018,NA,NA,NA,HSL,NA,NA
56,LTER1,BR,P1,Poc,6.22,100,32,2019,NA,NA,NA,EW,NA,NA
56,LTER1,BR,P1,Poc,6.22,100,32,2020,NA,NA,NA,NA,NA,NA
56,LTER1,BR,P1,Poc,6.22,100,32,2021,NA,NA,NA,NA,NA,NA
57,LTER1,BR,P1,Poc,6.4,58,6,2013,NA,NA,NA,MK,NA,NA
57,LTER1,BR,P1,Poc,6.4,58,6,2014,NA,NA,NA,MK,NA,NA
57,LTER1,BR,P1,Poc,6.4,58,6,2015,NA,NA,NA,MK,NA,NA
57,LTER1,BR,P1,Poc,6.4,58,6,2016,2.8,2.3,2.3,MK,R,NA
57,LTER1,BR,P1,Poc,6.4,58,6,2017,NA,NA,NA,EW,NA,NA
57,LTER1,BR,P1,Poc,6.4,58,6,2018,NA,NA,NA,HSL,NA,NA
57,LTER1,BR,P1,Poc,6.4,58,6,2019,NA,NA,NA,EW,NA,NA
57,LTER1,BR,P1,Poc,6.4,58,6,2020,NA,NA,NA,NA,NA,NA
57,LTER1,BR,P1,Poc,6.4,58,6,2021,NA,NA,NA,NA,NA,NA
58,LTER1,BR,P1,Por,6.53,24,13,2013,NA,NA,NA,MK,NA,NA
58,LTER1,BR,P1,Por,6.53,24,13,2014,29.5,16.1,15.2,MK,Ed,NA
58,LTER1,BR,P1,Por,6.53,24,13,2015,31.7,16.8,16.4,MK,NA,NA
58,LTER1,BR,P1,Por,6.53,24,13,2016,32.8,16.8,17,MK,NA,NA
58,LTER1,BR,P1,Por,6.53,24,13,2017,29,22,17,EW,NA,NA
58,LTER1,BR,P1,Por,6.53,24,13,2018,36,27,20,HSL,NA,NA
58,LTER1,BR,P1,Por,6.53,24,13,2019,31,19,18,EW,NA,NA
58,LTER1,BR,P1,Por,6.53,24,13,2020,34,18,23,NA,NA,NA
58,LTER1,BR,P1,Por,6.53,24,13,2021,39,19,21,HSL,NA,NA
59,LTER1,BR,P1,Poc,6.98,62,57,2013,1.8,1.5,0.8,MK,R,NA
59,LTER1,BR,P1,Poc,6.98,62,57,2014,NA,NA,NA,MK,D,NA
59,LTER1,BR,P1,Poc,6.98,62,57,2015,NA,NA,NA,MK,NA,NA
59,LTER1,BR,P1,Poc,6.98,62,57,2016,NA,NA,NA,MK,NA,NA
59,LTER1,BR,P1,Poc,6.98,62,57,2017,NA,NA,NA,EW,NA,NA
59,LTER1,BR,P1,Poc,6.98,62,57,2018,NA,NA,NA,HSL,NA,NA
59,LTER1,BR,P1,Poc,6.98,62,57,2019,NA,NA,NA,EW,NA,NA
59,LTER1,BR,P1,Poc,6.98,62,57,2020,NA,NA,NA,NA,NA,NA
59,LTER1,BR,P1,Poc,6.98,62,57,2021,NA,NA,NA,NA,NA,NA
60,LTER1,BR,P1,Poc,7,61,57,2013,2.8,2.6,1.1,MK,R,NA
60,LTER1,BR,P1,Poc,7,61,57,2014,NA,NA,NA,MK,D,NA
60,LTER1,BR,P1,Poc,7,61,57,2015,NA,NA,NA,MK,NA,NA
60,LTER1,BR,P1,Poc,7,61,57,2016,NA,NA,NA,MK,NA,NA
60,LTER1,BR,P1,Poc,7,61,57,2017,NA,NA,NA,EW,NA,NA
60,LTER1,BR,P1,Poc,7,61,57,2018,NA,NA,NA,HSL,NA,NA
60,LTER1,BR,P1,Poc,7,61,57,2019,NA,NA,NA,EW,NA,NA
60,LTER1,BR,P1,Poc,7,61,57,2020,NA,NA,NA,NA,NA,NA
60,LTER1,BR,P1,Poc,7,61,57,2021,NA,NA,NA,NA,NA,NA
61,LTER1,BR,P1,Acr,7.05,91,23,2013,NA,NA,NA,MK,NA,NA
61,LTER1,BR,P1,Acr,7.05,91,23,2014,NA,NA,NA,MK,NA,NA
61,LTER1,BR,P1,Acr,7.05,91,23,2015,NA,NA,NA,MK,NA,NA
61,LTER1,BR,P1,Acr,7.05,91,23,2016,1,0.5,1.5,MK,R,NA
61,LTER1,BR,P1,Acr,7.05,91,23,2017,2.5,1.5,1,EW,NA,NA
61,LTER1,BR,P1,Acr,7.05,91,23,2018,NA,NA,NA,HSL,D,D
61,LTER1,BR,P1,Acr,7.05,91,23,2019,NA,NA,NA,EW,NA,NA
61,LTER1,BR,P1,Acr,7.05,91,23,2020,NA,NA,NA,NA,NA,NA
61,LTER1,BR,P1,Acr,7.05,91,23,2021,NA,NA,NA,NA,NA,NA
62,LTER1,BR,P1,Poc,7.2,28,47,2013,15.2,15.2,15.1,MK,NA,NA
62,LTER1,BR,P1,Poc,7.2,28,47,2014,18.5,17.8,13.4,MK,NA,NA
62,LTER1,BR,P1,Poc,7.2,28,47,2015,21.6,20,15,MK,NA,NA
62,LTER1,BR,P1,Poc,7.2,28,47,2016,24.1,18.8,27.1,MK,NA,NA
62,LTER1,BR,P1,Poc,7.2,28,47,2017,29,17,23,EW,NA,NA
62,LTER1,BR,P1,Poc,7.2,28,47,2018,NA,NA,NA,HSL,D,D
62,LTER1,BR,P1,Poc,7.2,28,47,2019,NA,NA,NA,EW,NA,NA
62,LTER1,BR,P1,Poc,7.2,28,47,2020,NA,NA,NA,NA,NA,NA
62,LTER1,BR,P1,Poc,7.2,28,47,2021,NA,NA,NA,NA,NA,NA
63,LTER1,BR,P1,Poc,7.2,50,20,2013,NA,NA,NA,NA,NA,NA
63,LTER1,BR,P1,Poc,7.2,50,20,2014,NA,NA,NA,NA,NA,NA
63,LTER1,BR,P1,Poc,7.2,50,20,2015,NA,NA,NA,NA,NA,NA
63,LTER1,BR,P1,Poc,7.2,50,20,2016,NA,NA,NA,NA,NA,NA
63,LTER1,BR,P1,Poc,7.2,50,20,2017,NA,NA,NA,NA,NA,NA
63,LTER1,BR,P1,Poc,7.2,50,20,2018,NA,NA,NA,NA,NA,NA
63,LTER1,BR,P1,Poc,7.2,50,20,2019,NA,NA,NA,NA,NA,NA
63,LTER1,BR,P1,Poc,7.2,50,20,2020,NA,NA,NA,NA,NA,NA
63,LTER1,BR,P1,Poc,7.2,50,20,2021,40,25,21,HSL,NA,NA
64,LTER1,BR,P1,Acr,7.25,28,25,2013,8.5,8.1,8.5,MK,NA,NA
64,LTER1,BR,P1,Acr,7.25,28,25,2014,10.1,7.6,7.7,MK,NA,NA
64,LTER1,BR,P1,Acr,7.25,28,25,2015,12.5,6.2,6.8,MK,NA,NA
64,LTER1,BR,P1,Acr,7.25,28,25,2016,12,8.3,6.5,MK,NA,NA
64,LTER1,BR,P1,Acr,7.25,28,25,2017,NA,NA,NA,EW,NA,NA
64,LTER1,BR,P1,Acr,7.25,28,25,2018,NA,NA,NA,HSL,NA,NA
64,LTER1,BR,P1,Acr,7.25,28,25,2019,NA,NA,NA,EW,NA,NA
64,LTER1,BR,P1,Acr,7.25,28,25,2020,NA,NA,NA,NA,NA,NA
64,LTER1,BR,P1,Acr,7.25,28,25,2021,NA,NA,NA,NA,NA,NA
65,LTER1,BR,P1,Poc,7.3,77,20,2013,NA,NA,NA,MK,NA,NA
65,LTER1,BR,P1,Poc,7.3,77,20,2014,0.6,0.4,1.1,MK,R,NA
65,LTER1,BR,P1,Poc,7.3,77,20,2015,0.6,0.5,0.7,MK,NA,NA
65,LTER1,BR,P1,Poc,7.3,77,20,2016,NA,NA,NA,MK,D,NA
65,LTER1,BR,P1,Poc,7.3,77,20,2017,NA,NA,NA,EW,NA,NA
65,LTER1,BR,P1,Poc,7.3,77,20,2018,NA,NA,NA,HSL,NA,NA
65,LTER1,BR,P1,Poc,7.3,77,20,2019,NA,NA,NA,EW,NA,NA
65,LTER1,BR,P1,Poc,7.3,77,20,2020,NA,NA,NA,NA,NA,NA
65,LTER1,BR,P1,Poc,7.3,77,20,2021,NA,NA,NA,NA,NA,NA
66,LTER1,BR,P1,Acr,7.3,50,30,2013,NA,NA,NA,NA,NA,NA
66,LTER1,BR,P1,Acr,7.3,50,30,2014,NA,NA,NA,NA,NA,NA
66,LTER1,BR,P1,Acr,7.3,50,30,2015,NA,NA,NA,NA,NA,NA
66,LTER1,BR,P1,Acr,7.3,50,30,2016,NA,NA,NA,NA,NA,NA
66,LTER1,BR,P1,Acr,7.3,50,30,2017,NA,NA,NA,NA,NA,NA
66,LTER1,BR,P1,Acr,7.3,50,30,2018,NA,NA,NA,NA,NA,NA
66,LTER1,BR,P1,Acr,7.3,50,30,2019,11,11,11,EW,NA,NA
66,LTER1,BR,P1,Acr,7.3,50,30,2020,NA,NA,NA,NA,D,NA
66,LTER1,BR,P1,Acr,7.3,50,30,2021,NA,NA,NA,NA,NA,NA
67,LTER1,BR,P1,Poc,7.34,77,16,2013,NA,NA,NA,MK,NA,NA
67,LTER1,BR,P1,Poc,7.34,77,16,2014,1,0.6,1.1,MK,R,NA
67,LTER1,BR,P1,Poc,7.34,77,16,2015,NA,NA,NA,MK,D,NA
67,LTER1,BR,P1,Poc,7.34,77,16,2016,NA,NA,NA,MK,NA,NA
67,LTER1,BR,P1,Poc,7.34,77,16,2017,NA,NA,NA,EW,NA,NA
67,LTER1,BR,P1,Poc,7.34,77,16,2018,NA,NA,NA,HSL,NA,NA
67,LTER1,BR,P1,Poc,7.34,77,16,2019,NA,NA,NA,EW,NA,NA
67,LTER1,BR,P1,Poc,7.34,77,16,2020,NA,NA,NA,NA,NA,NA
67,LTER1,BR,P1,Poc,7.34,77,16,2021,NA,NA,NA,NA,NA,NA
68,LTER1,BR,P1,Poc,7.94,71,3,2013,NA,NA,NA,MK,NA,NA
